"Date","Firm","Action","Rating","Price Target","Price After One Year","TargetAchieved","Ticker"
2016-01-20,"Jyske Bank","Initiated Coverage","Strong-Buy",33,30.639999,0,"EBAY"
2016-01-14,"Susquehanna Bancshares Inc","Initiated Coverage","Positive",34,30.290001,0,"EBAY"
2016-01-13,"Jyske Bank","Initiated Coverage","Strong-Buy",33,30.290001,0,"EBAY"
2016-01-04,"Robert W. Baird","Reiterated Rating","Buy",33,29.76,0,"EBAY"
2015-11-25,"Goldman Sachs Group, Inc. (The)","Downgrade","Buy",33,28.950001,0,"EBAY"
2015-11-19,"Cowen and Company","Reiterated Rating","Market Perform",27,29,1,"EBAY"
2015-11-17,"Axiom Securities","Reiterated Rating","Buy",34,28.870001,0,"EBAY"
2015-11-13,"Citigroup Inc.","Boost Price Target","",34,27.889999,0,"EBAY"
2015-11-12,"Argus","Reiterated Rating","Buy",28.95,27.889999,0,"EBAY"
2015-10-24,"SunTrust Banks, Inc.","Reiterated Rating","Neutral",28,29.219999,1,"EBAY"
2015-10-24,"Wedbush","Reiterated Rating","Neutral",27,29.219999,1,"EBAY"
2015-10-24,"Axiom Securities","Reiterated Rating","Buy",34,29.219999,0,"EBAY"
2015-10-24,"Morgan Stanley","Reiterated Rating","Equal Weight",26.5,29.219999,1,"EBAY"
2015-10-23,"Canaccord Genuity","Boost Price Target","Hold",28,29.219999,1,"EBAY"
2015-10-22,"Piper Jaffray Companies","Reiterated Rating","Hold",30,29.219999,0,"EBAY"
2015-07-23,"Morgan Stanley","Initiated Coverage","Equal Weight",29,30.68,1,"EBAY"
2015-07-23,"B. Riley","Reiterated Rating","Buy",74,30.68,0,"EBAY"
2015-07-20,"Stifel Nicolaus","Downgrade","Hold",69,26.99,0,"EBAY"
2015-07-19,"Axiom Securities","Reiterated Rating","Buy",70,26.5,0,"EBAY"
2015-07-18,"Raymond James Financial, Inc.","Boost Price Target","Outperform",73,26.49,0,"EBAY"
2015-07-18,"Bank of America Corporation","Reiterated Rating","Buy",75,26.49,0,"EBAY"
2015-07-18,"Credit Suisse Group","Boost Price Target","Neutral",68,26.49,0,"EBAY"
2015-07-18,"B. Riley","Boost Price Target","Buy",74,26.49,0,"EBAY"
2015-07-17,"Jefferies Group LLC","Reiterated Rating","Hold",61,26.49,0,"EBAY"
2015-07-17,"Royal Bank Of Canada","Boost Price Target","Sector Perform",62,26.49,0,"EBAY"
2015-07-17,"Mizuho","Boost Price Target","Neutral",70,26.49,0,"EBAY"
2015-07-16,"Cantor Fitzgerald","Reiterated Rating","Buy",72,26.49,0,"EBAY"
2015-07-16,"Piper Jaffray Companies","Reiterated Rating","Sell",50,26.49,1,"EBAY"
2015-07-16,"Canaccord Genuity","Reiterated Rating","Hold",60,26.49,0,"EBAY"
2015-07-15,"Benchmark Co.","Boost Price Target","Buy",71,26.34,0,"EBAY"
2015-07-14,"B. Riley","Reiterated Rating","Neutral",66,26.08,0,"EBAY"
2015-07-13,"Royal Bank Of Canada","Reiterated Rating","Hold",57,25.120001,0,"EBAY"
2015-07-10,"Cantor Fitzgerald","Reiterated Rating","Buy",68,24.860001,0,"EBAY"
2015-07-09,"Monness Crespi & Hardt","Boost Price Target","Buy",70,24.860001,0,"EBAY"
2015-07-08,"Sanford C. Bernstein","Reiterated Rating","Outperform",73,24.610001,0,"EBAY"
2015-07-03,"Keefe, Bruyette & Woods","Reiterated Rating","Buy",70,23.76,0,"EBAY"
2015-07-02,"Sanford C. Bernstein","Reiterated Rating","Outperform",73,23.76,0,"EBAY"
2015-06-29,"Evercore ISI","Boost Price Target","Sell",55,23.309999,1,"EBAY"
2015-06-29,"J P Morgan Chase & Co","Boost Price Target","Neutral",64,23.309999,0,"EBAY"
2015-06-26,"BGC Financial","Downgrade","Hold",59.74,22.719999,0,"EBAY"
2015-06-26,"Robert W. Baird","Boost Price Target","Outperform",69,22.719999,0,"EBAY"
2015-06-25,"Mizuho","Initiated Coverage","Neutral",65,22.719999,0,"EBAY"
2015-06-12,"Susquehanna Bancshares Inc","Reiterated Rating","Positive",75,23.889999,0,"EBAY"
2016-05-23,"Benchmark Co.","Boost Price Target","Buy",93.8,109.010002,1,"EA"
2016-05-18,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",88,106.93,1,"EA"
2016-05-14,"Piper Jaffray Companies","Reiterated Rating","Buy",87,110.900002,1,"EA"
2016-05-15,"MKM Partners","Reiterated Rating","Buy",84,110.900002,1,"EA"
2016-05-13,"Robert W. Baird","Reiterated Rating","Outperform",80,110.900002,1,"EA"
2016-05-13,"Sterne Agee CRT","Reiterated Rating","Buy",84,110.900002,1,"EA"
2016-05-12,"Stifel Nicolaus","Reiterated Rating","Buy",82,109.089996,1,"EA"
2016-05-11,"Credit Suisse Group","Reiterated Rating","Buy",90,108.580002,1,"EA"
2016-05-11,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",78,108.580002,1,"EA"
2016-05-11,"Benchmark Co.","Boost Price Target","Buy",82.64,108.580002,1,"EA"
2016-05-05,"Stifel Nicolaus","Reiterated Rating","Buy",81,95.739998,1,"EA"
2016-02-29,"Robert W. Baird","Reiterated Rating","Outperform",80,87.82,1,"EA"
2016-02-24,"Piper Jaffray Companies","Reiterated Rating","Overweight",87,86.540001,0,"EA"
2016-01-31,"Credit Suisse Group","Lower Price Target","Outperform",85,83.43,0,"EA"
2016-01-30,"Sterne Agee CRT","Reiterated Rating","Buy",80,83.839996,1,"EA"
2016-01-29,"Macquarie","Lower Price Target","Outperform",72,83.839996,1,"EA"
2016-01-29,"Benchmark Co.","Lower Price Target","Buy",81.48,83.839996,1,"EA"
2016-01-27,"Piper Jaffray Companies","Reiterated Rating","Overweight",87,83.160004,0,"EA"
2016-01-25,"Wedbush","Reiterated Rating","Outperform",86,81.480003,0,"EA"
2016-01-25,"Credit Suisse Group","Reiterated Rating","Outperform",90,81.480003,0,"EA"
2016-01-21,"MKM Partners","Reiterated Rating","Buy",84,79.879997,0,"EA"
2016-01-15,"Bank of America Corporation","Upgrade","Buy",81,80.230003,0,"EA"
2016-01-13,"Piper Jaffray Companies","Reiterated Rating","Buy",87,80.349998,0,"EA"
2016-01-01,"Macquarie","Reiterated Rating","Outperform",83,79.169998,0,"EA"
2015-12-10,"Macquarie","Reiterated Rating","Buy",83,80.620003,0,"EA"
2015-12-10,"Jefferies Group LLC","Reiterated Rating","Buy",95,80.620003,0,"EA"
2015-12-04,"Atlantic Securities","Upgrade","Overweight",84,77.449997,0,"EA"
2015-12-02,"Piper Jaffray Companies","Reiterated Rating","Buy",87,75.860001,0,"EA"
2015-11-24,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",83,79.169998,0,"EA"
2015-11-19,"Macquarie","Reiterated Rating","Outperform",83,78.260002,0,"EA"
2015-11-17,"Mizuho","Reiterated Rating","Buy",84,79.620003,0,"EA"
2015-11-11,"Oppenheimer Holdings, Inc.","Initiated Coverage","Outperform",83,77.449997,0,"EA"
2015-10-30,"Wedbush","Boost Price Target","Outperform",86,78.519997,0,"EA"
2015-10-30,"Cowen and Company","Boost Price Target","Outperform",79,78.519997,0,"EA"
2015-10-30,"Macquarie","Reiterated Rating","Buy",83,78.519997,0,"EA"
2015-10-30,"Jefferies Group LLC","Reiterated Rating","Buy",95,78.519997,0,"EA"
2015-10-30,"MKM Partners","Boost Price Target","Buy",84,78.519997,0,"EA"
2015-10-30,"Mizuho","Boost Price Target","Buy",84,78.519997,0,"EA"
2015-10-27,"Piper Jaffray Companies","Reiterated Rating","Buy",87,82.720001,0,"EA"
2015-10-26,"Stifel Nicolaus","Boost Price Target","Buy",81,82.580002,1,"EA"
2015-10-25,"Wedbush","Reiterated Rating","Buy",84,82.940002,0,"EA"
2015-10-22,"Credit Suisse Group","Reiterated Rating","Buy",90,84.150002,0,"EA"
2015-10-14,"MKM Partners","Upgrade","Buy",82,82.589996,1,"EA"
2015-10-05,"Piper Jaffray Companies","Reiterated Rating","Overweight",86,85.470001,0,"EA"
2015-09-23,"Piper Jaffray Companies","Reiterated Rating","Overweight",86,84.260002,0,"EA"
2015-08-10,"Piper Jaffray Companies","Boost Price Target","Overweight",85,78.57,0,"EA"
2015-08-03,"Mizuho","Reiterated Rating","Buy",75,78.629997,1,"EA"
2015-08-01,"Sterne Agee CRT","Reiterated Rating","Buy",80,76.629997,0,"EA"
2015-07-31,"Barclays PLC","Boost Price Target","Overweight",82,76.629997,0,"EA"
2015-07-28,"Stifel Nicolaus","Lower Price Target","Buy",67,76.279999,1,"EA"
2015-07-28,"Brean Capital","Boost Price Target","Buy",78,76.279999,0,"EA"
2015-07-27,"MKM Partners","Boost Price Target","Neutral",73,76.669998,1,"EA"
2015-07-24,"Wedbush","Boost Price Target","Outperform",84,76.900002,0,"EA"
2015-07-18,"Bank of America Corporation","Boost Price Target","Neutral",74,78.260002,1,"EA"
2015-07-17,"Brean Capital","Reiterated Rating","Buy",75,78.260002,1,"EA"
2015-07-15,"Piper Jaffray Companies","Boost Price Target","Overweight",79,77.830002,0,"EA"
2015-07-09,"Piper Jaffray Companies","Boost Price Target","Overweight",72,79.169998,1,"EA"
2015-07-02,"Brean Capital","Reiterated Rating","Outperform",75,75.889999,1,"EA"
2015-06-26,"Mizuho","Initiated Coverage","Buy",75,71.5,0,"EA"
2015-06-24,"Macquarie","Reiterated Rating","Outperform",68,73.209999,1,"EA"
2015-06-24,"Jefferies Group LLC","Upgrade","Buy",80,73.209999,0,"EA"
2015-06-18,"Brean Capital","Reiterated Rating","Buy",75,75.309998,1,"EA"
2016-05-22,"Cantor Fitzgerald","Reiterated Rating","Buy",180,142.509995,0,"EXPE"
2016-05-03,"Deutsche Bank AG","Reiterated Rating","Buy",142,139.130005,0,"EXPE"
2016-04-30,"Credit Suisse Group","Reiterated Rating","Hold",134,136.600006,1,"EXPE"
2016-04-29,"Morgan Stanley","Reiterated Rating","Equal Weight",115,136.600006,1,"EXPE"
2016-04-28,"Cantor Fitzgerald","Reiterated Rating","Buy",180,133.720001,0,"EXPE"
2016-04-27,"Piper Jaffray Companies","Reiterated Rating","Overweight",140,136.199997,0,"EXPE"
2016-04-25,"Bank of America Corporation","Reiterated Rating","Buy",135,135.429993,1,"EXPE"
2016-04-12,"Cowen and Company","Reiterated Rating","Outperform",135,129.279999,0,"EXPE"
2016-04-10,"J P Morgan Chase & Co","Reiterated Rating","Neutral",128,128.460007,1,"EXPE"
2016-03-17,"Cantor Fitzgerald","Reiterated Rating","Buy",180,131.199997,0,"EXPE"
2016-03-17,"Moffett Nathanson","Boost Price Target","Buy",140,131.199997,0,"EXPE"
2016-03-17,"Jefferies Group LLC","Reiterated Rating","Hold",120,131.199997,1,"EXPE"
2016-03-14,"Deutsche Bank AG","Reiterated Rating","Buy",142,127.660004,0,"EXPE"
2016-03-13,"Royal Bank Of Canada","Reiterated Rating","Buy",165,127.349998,0,"EXPE"
2016-03-10,"Brean Capital","Boost Price Target","Buy",27,125.760002,1,"EXPE"
2016-03-10,"Piper Jaffray Companies","Upgrade","Overweight",140,125.760002,0,"EXPE"
2016-03-08,"Moffett Nathanson","Initiated Coverage","Buy",135,124.529999,0,"EXPE"
2016-02-22,"Stifel Nicolaus","Downgrade","Sell",95,120.559998,0,"EXPE"
2016-02-11,"Jefferies Group LLC","Reiterated Rating","Hold",120,119.5,0,"EXPE"
2016-02-11,"Piper Jaffray Companies","Reiterated Rating","Neutral",130,119.5,0,"EXPE"
2016-02-11,"J P Morgan Chase & Co","Lower Price Target","Neutral",128,119.5,0,"EXPE"
2016-02-11,"JMP Securities","Lower Price Target","Market Outperform",135,119.5,0,"EXPE"
2016-02-11,"Jefferies Group LLC","Lower Price Target","Hold",120,119.5,0,"EXPE"
2016-02-11,"Deutsche Bank AG","Lower Price Target","Buy",142,119.5,0,"EXPE"
2016-02-11,"Nomura","Lower Price Target","Neutral",135,119.5,0,"EXPE"
2016-02-11,"Credit Suisse Group","Reiterated Rating","Neutral",130,119.5,0,"EXPE"
2016-02-11,"Royal Bank Of Canada","Reiterated Rating","Outperform",165,119.5,0,"EXPE"
2016-02-09,"Benchmark Co.","Reiterated Rating","Buy",125,123.25,0,"EXPE"
2016-02-09,"Barclays PLC","Lower Price Target","Overweight",120,123.25,1,"EXPE"
2016-02-08,"Cantor Fitzgerald","Reiterated Rating","Buy",180,122.839996,0,"EXPE"
2016-02-05,"Bank of America Corporation","Reiterated Rating","Buy",125,122.050003,0,"EXPE"
2016-02-04,"Oppenheimer Holdings, Inc.","Lower Price Target","",140,122.050003,0,"EXPE"
2016-01-27,"Goldman Sachs Group, Inc. (The)","Downgrade","Neutral",93,122,1,"EXPE"
2016-01-27,"Deutsche Bank AG","Boost Price Target","Buy",154,122,0,"EXPE"
2016-01-25,"Wells Fargo & Co","Initiated Coverage","Outperform",148.7,120.860001,0,"EXPE"
2016-01-15,"Evercore ISI","Lower Price Target","",129,118.580002,0,"EXPE"
2016-01-14,"J P Morgan Chase & Co","Lower Price Target","",143,118.580002,0,"EXPE"
2015-12-18,"Royal Bank Of Canada","Reiterated Rating","Buy",180,116.220001,0,"EXPE"
2015-12-16,"Cantor Fitzgerald","Reiterated Rating","Buy",180,116.660004,0,"EXPE"
2015-11-06,"Janney Montgomery Scott","Reiterated Rating","Neutral",124,126.489998,1,"EXPE"
2015-11-05,"Cowen and Company","Boost Price Target","Outperform",180,126.489998,0,"EXPE"
2015-11-05,"Oppenheimer Holdings, Inc.","Upgrade","Outperform",157,126.489998,0,"EXPE"
2015-10-30,"Raymond James Financial, Inc.","Boost Price Target","",150,129.229996,0,"EXPE"
2015-10-30,"Macquarie","Boost Price Target","Neutral",145,129.229996,0,"EXPE"
2015-10-30,"J P Morgan Chase & Co","Boost Price Target","",155,129.229996,0,"EXPE"
2015-10-30,"Jefferies Group LLC","Boost Price Target","",145,129.229996,0,"EXPE"
2015-10-30,"Cowen and Company","Reiterated Rating","Buy",160,129.229996,0,"EXPE"
2015-10-30,"Evercore ISI","Reiterated Rating","Hold",145,129.229996,0,"EXPE"
2015-10-30,"JMP Securities","Boost Price Target","Outperform",165,129.229996,0,"EXPE"
2015-10-30,"Cantor Fitzgerald","Reiterated Rating","Buy",150,129.229996,0,"EXPE"
2015-10-30,"Benchmark Co.","Boost Price Target","Buy",150,129.229996,0,"EXPE"
2015-10-30,"Royal Bank Of Canada","Boost Price Target","Outperform",180,129.229996,0,"EXPE"
2015-10-28,"Deutsche Bank AG","Boost Price Target","Buy",137,131.639999,0,"EXPE"
2015-10-26,"Royal Bank Of Canada","Reiterated Rating","Outperform",170,125.540001,0,"EXPE"
2015-10-17,"Cantor Fitzgerald","Reiterated Rating","Buy",140,121.779999,0,"EXPE"
2015-10-01,"Piper Jaffray Companies","Reiterated Rating","Hold",120,117.019997,0,"EXPE"
2015-09-22,"Cowen and Company","Reiterated Rating","Outperform",150,108.790001,0,"EXPE"
2015-09-17,"Evercore ISI","Reiterated Rating","Hold",133,106.120003,0,"EXPE"
2015-09-17,"Canaccord Genuity","Reiterated Rating","Buy",140,106.120003,0,"EXPE"
2015-09-17,"Cantor Fitzgerald","Boost Price Target","Buy",140,106.120003,0,"EXPE"
2015-09-09,"Janney Montgomery Scott","Reiterated Rating","Neutral",112,111.099998,0,"EXPE"
2015-08-11,"Deutsche Bank AG","Reiterated Rating","Buy",135,114.800003,0,"EXPE"
2015-08-03,"Piper Jaffray Companies","Reiterated Rating","Neutral",105,112.559998,1,"EXPE"
2015-08-03,"Cantor Fitzgerald","Reiterated Rating","Buy",130,112.559998,0,"EXPE"
2015-08-03,"Cowen and Company","Reiterated Rating","Buy",135,112.559998,0,"EXPE"
2015-07-31,"Barclays PLC","Boost Price Target","Overweight",130,117.370003,0,"EXPE"
2015-07-31,"Deutsche Bank AG","Boost Price Target","Buy",135,117.370003,0,"EXPE"
2015-07-30,"Morgan Stanley","Reiterated Rating","Equal Weight",100,117.370003,1,"EXPE"
2015-07-28,"Cantor Fitzgerald","Reiterated Rating","Buy",120,119.269997,0,"EXPE"
2015-07-27,"Royal Bank Of Canada","Reiterated Rating","Outperform",140,117.199997,0,"EXPE"
2015-07-27,"Benchmark Co.","Boost Price Target","Buy",130,117.199997,0,"EXPE"
2015-07-23,"Jefferies Group LLC","Reiterated Rating","Hold",106,117.610001,1,"EXPE"
2015-07-10,"Evercore ISI","Reiterated Rating","Hold",115,111.279999,0,"EXPE"
2015-06-25,"Cantor Fitzgerald","Reiterated Rating","Buy",120,98.440002,0,"EXPE"
2015-06-22,"Deutsche Bank AG","Upgrade","Buy",130,107.980003,0,"EXPE"
2015-06-18,"Royal Bank Of Canada","Reiterated Rating","Outperform",130,107.190002,0,"EXPE"
2016-06-07,"Bank of America Corporation","Reiterated Rating","Neutral",82,60.369999,0,"ESRX"
2016-04-27,"FBR & Co","Lower Price Target","Mkt Perform",75,61.400002,0,"ESRX"
2016-04-26,"Credit Suisse Group","Boost Price Target","Outperform",85,61.279999,0,"ESRX"
2016-04-07,"Credit Suisse Group","Reiterated Rating","Buy",83,66.510002,0,"ESRX"
2016-04-04,"Cowen and Company","Upgrade","Outperform",80,65.889999,0,"ESRX"
2016-03-22,"Morgan Stanley","Reiterated Rating","Hold",67,63.990002,0,"ESRX"
2016-03-23,"Leerink Swann","Reiterated Rating","Market Perform",65,64.019997,0,"ESRX"
2016-03-23,"Credit Suisse Group","Reiterated Rating","Buy",83,64.019997,0,"ESRX"
2016-03-22,"FBR & Co","Reiterated Rating","Market Perform",90,63.990002,0,"ESRX"
2016-03-22,"Deutsche Bank AG","Reiterated Rating","Sell",61,63.990002,0,"ESRX"
2016-03-21,"Evercore ISI","Lower Price Target","",70,63.84,0,"ESRX"
2016-03-18,"Evercore ISI","Lower Price Target","Hold",70,64.370003,0,"ESRX"
2016-03-15,"Credit Suisse Group","Initiated Coverage","Outperform",83,66.059998,0,"ESRX"
2016-03-15,"Morgan Stanley","Reiterated Rating","Equal Weight",73,66.059998,0,"ESRX"
2016-03-01,"Mizuho","Downgrade","Neutral",77,71.709999,0,"ESRX"
2016-02-22,"Credit Suisse Group","Downgrade","Sell",61,70.730003,0,"ESRX"
2016-02-22,"Deutsche Bank AG","Downgrade","Sell",61,70.730003,0,"ESRX"
2016-02-18,"Goldman Sachs Group, Inc. (The)","Lower Price Target","Neutral",74,71.370003,0,"ESRX"
2016-02-18,"Barclays PLC","Boost Price Target","Overweight",102,71.370003,0,"ESRX"
2016-02-18,"FBR & Co","Reiterated Rating","Market Perform",90,71.370003,0,"ESRX"
2016-02-17,"Maxim Group","Reiterated Rating","Buy",95,69.970001,0,"ESRX"
2016-02-17,"Robert W. Baird","Lower Price Target","Neutral",80,69.970001,0,"ESRX"
2016-01-29,"Citigroup Inc.","Lower Price Target","Buy",92,68.110001,0,"ESRX"
2016-01-21,"Morgan Stanley","Downgrade","Equal Weight",74,70.610001,0,"ESRX"
2016-01-19,"Leerink Swann","Downgrade","Market Perform",80,72.449997,0,"ESRX"
2016-01-15,"Robert W. Baird","Lower Price Target","Neutral",85,73.160004,0,"ESRX"
2016-01-14,"Deutsche Bank AG","Reiterated Rating","Hold",93,73.160004,0,"ESRX"
2016-01-13,"Leerink Swann","Reiterated Rating","Positive",95,71.800003,0,"ESRX"
2016-01-13,"Mizuho","Reiterated Rating","Buy",93,71.800003,0,"ESRX"
2015-12-23,"Citigroup Inc.","Reiterated Rating","Buy",109,69,0,"ESRX"
2015-12-23,"BMO Capital Markets","Boost Price Target","Market Perform",94,69,0,"ESRX"
2015-12-22,"FBR & Co","Reiterated Rating","Hold",90,68.43,0,"ESRX"
2015-11-29,"J P Morgan Chase & Co","Reiterated Rating","Buy",105,76.860001,0,"ESRX"
2015-10-28,"Robert W. Baird","Lower Price Target","",92,65.089996,0,"ESRX"
2015-10-08,"Robert W. Baird","Lower Price Target","Neutral",94,70.57,0,"ESRX"
2015-10-05,"Leerink Swann","Lower Price Target","Outperform",95,70.339996,0,"ESRX"
2015-09-13,"Deutsche Bank AG","Reiterated Rating","Hold",96,70.900002,0,"ESRX"
2015-09-11,"Mizuho","Reiterated Rating","Buy",101,72.099998,0,"ESRX"
2015-09-11,"Leerink Swann","Reiterated Rating","Outperform",105,72.099998,0,"ESRX"
2015-09-09,"Evercore ISI","Reiterated Rating","Hold",97,71.129997,0,"ESRX"
2015-07-30,"Royal Bank Of Canada","Boost Price Target","Outperform",96,76.169998,0,"ESRX"
2015-07-16,"Mizuho","Initiated Coverage","Buy",101,79.68,0,"ESRX"
2015-07-02,"Barclays PLC","Reiterated Rating","Overweight",102,75.610001,0,"ESRX"
2015-06-24,"Jefferies Group LLC","Set Price Target","Buy",98,75.400002,0,"ESRX"
2015-06-23,"Deutsche Bank AG","Reiterated Rating","Hold",95,76.949997,0,"ESRX"
2015-06-15,"Deutsche Bank AG","Reiterated Rating","Hold",95,74.800003,0,"ESRX"
2016-04-14,"Credit Suisse Group","Boost Price Target","Neutral",44,45.799999,1,"FAST"
2016-04-08,"Barclays PLC","Boost Price Target","Underweight",38,50.43,0,"FAST"
2016-04-07,"Avondale Partners","Boost Price Target","Market Perform",51,50.23,0,"FAST"
2016-04-05,"BMO Capital Markets","Initiated Coverage","Market Perform",50,51.709999,1,"FAST"
2016-04-01,"Deutsche Bank AG","Downgrade","Hold",48.68,51.330002,1,"FAST"
2016-03-21,"Sterne Agee CRT","Initiated Coverage","Neutral",50,51.16,1,"FAST"
2016-03-21,"Avondale Partners","Boost Price Target","Market Perform",49,51.16,1,"FAST"
2016-03-17,"Stifel Nicolaus","Boost Price Target","Buy",51,51.869999,1,"FAST"
2016-03-08,"Argus","Initiated Coverage","Buy",57,51.439999,0,"FAST"
2016-02-05,"Robert W. Baird","Boost Price Target","Neutral",47,50.389999,1,"FAST"
2016-01-19,"Barclays PLC","Boost Price Target","Underweight",29,50.549999,0,"FAST"
2016-01-19,"Stifel Nicolaus","Lower Price Target","Buy",41,50.549999,1,"FAST"
2016-01-14,"Robert W. Baird","Lower Price Target","",42,48.259998,1,"FAST"
2016-01-05,"Avondale Partners","Initiated Coverage","Market Perform",42,46.619999,1,"FAST"
2015-10-19,"Susquehanna Bancshares Inc","Lower Price Target","Neutral",37,38.919998,1,"FAST"
2015-10-14,"Credit Suisse Group","Reiterated Rating","Neutral",40,38.34,0,"FAST"
2015-10-14,"Stifel Nicolaus","Lower Price Target","Buy",41,38.34,0,"FAST"
2015-10-09,"Robert W. Baird","Lower Price Target","",43,42.119999,0,"FAST"
2015-09-14,"Credit Suisse Group","Reiterated Rating","Neutral",47,40.279999,0,"FAST"
2015-08-27,"Susquehanna Bancshares Inc","Lower Price Target","Neutral",40,44,1,"FAST"
2015-08-24,"Robert W. Baird","Downgrade","Neutral",44,43.700001,0,"FAST"
2015-07-15,"Susquehanna Bancshares Inc","Boost Price Target","Neutral",43,43.450001,1,"FAST"
2015-07-15,"Stifel Nicolaus","Boost Price Target","Buy",47,43.450001,0,"FAST"
2015-07-13,"Barclays PLC","Lower Price Target","Underweight",36,43.299999,0,"FAST"
2016-05-09,"Argus","Upgrade","Buy",114,119.730003,1,"FISV"
2016-04-15,"Compass Point","Initiated Coverage","Sell",85,116.449997,0,"FISV"
2016-02-03,"Robert W. Baird","Boost Price Target","Neutral",98,106.720001,1,"FISV"
2016-02-03,"SunTrust Banks, Inc.","Lower Price Target","Neutral",102,106.720001,1,"FISV"
2016-02-03,"Evercore ISI","Boost Price Target","Buy",109,106.720001,0,"FISV"
2016-02-03,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",100,106.720001,1,"FISV"
2015-12-17,"Sterne Agee CRT","Initiated Coverage","Buy",115,107.349998,0,"FISV"
